gene_name	A3	A5	A8	A10	A14	A16	A17	A19	A20	A21	A22	A24	B3	B4	B7	B8	B9	B11	B14	B15	B20	B23	B24	C2	C3	C4	C5	C7	C8	C12	C13	C14	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D12	D14	E1	E2	E3	E4	E5	E6	E9	E14	F1	F2	F3	F4	F5	F6	F8	F9	F10	G1	G2	G5	G6	G7	G8	G9	G10	H1	H3	H5	H6	H7	H10	H12	I1	I4	I11	J1	J4	J6	J7	J8	J11	K1	K2	K3	K5	K6	K11	L2	L3	L4	L5	L6	L7	L8	L13	M1	M3	M6	M7	N3	N5	N6	N7	N9	O3	O5	O6	O10	P3	P7	P8
SNX5	1	0	2	2	0	0	3	0	0	0	2	1	1	1	1	0	0	3	1	3	0	0	0	0	0	4	0	1	3	1	0	0	0	0	0	0	0	0	1	3	3	1	0	0	0	4	1	18	0	3	0	0	4	5	0	0	1	1	2	0	2	1	3	0	3	0	1	0	2	0	0	2	4	2	1	2	0	0	3	1	1	6	0	4	2	0	0	0	2	0	1	1	2	1	0	3	0	0	0	0	1	1	2	1	2	0	0	9	1	0	1	0	1	0	3
RPL6	6	1	8	16	3	0	6	6	4	0	11	4	2	12	1	2	2	7	4	4	1	3	1	5	6	2	0	3	4	2	8	6	4	10	6	5	5	6	7	14	7	2	3	7	3	15	5	153.9	2	5	2	0	11	12	9	5	5	1	4	6	15	1	12	6	12	2	3	13	5	2	8	0	12	7	11	3	0	3	19	4	5	4	3	3	7	7	6	6	7	7	3	7	4	5	4	19	9	13	19	0	0	6	9	4	3	2	7	246.3	8	11	6	0	3	17	14
SIRPG	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	2	1	0	0	1	0	0	5	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	5	0	0	2	0	0
MAPKAPK5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	1	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	1	0	4	2	0	0	0	0	2	0
P2RX7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESF1	5	0	4	1	0	0	1	0	1	0	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	4	0	2	0	0	0	0	1	1	0	6	0	0	0	1	0	0	0	0	0	2	0	3	0	0	0	0	5	1	0	0	0	1	1	0	2	0	0	3	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	1	0	1	1	0	0	1	0	0	1	0	0	2	0	0	1	1	3	2	0	1	18	0	2	0	0	0	1	2
RBBP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ANAPC5	1	0	3	0	0	0	0	3	2	0	0	0	0	0	0	0	1	2	1	1	0	1	0	1	2	0	0	0	4	0	4	2	0	0	0	0	0	2	0	2	0	1	1	0	1	1	0	20	0	1	0	0	3	1	1	1	1	0	0	2	2	0	2	1	1	0	1	2	0	0	2	0	4	1	0	0	0	0	1	0	1	1	2	4	2	0	0	0	0	0	1	1	0	0	0	2	1	1	5	0	0	0	0	2	1	0	2	19	1	2	0	0	1	3	0
SLC23A2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	1	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0
SLC8B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
TMEM230	1	0	3	0	0	0	0	3	1	0	0	0	0	1	1	0	3	0	1	2	0	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	1	0	2	0	0	1	0	1	0	1	0	2	1	0	2	0	0	1	0	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	2	0	1	0	0	1	0	0	2	0	0	1	1	0	2	0	1	5	0	0	0	0	3	2	0
DZANK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KDM2B	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	3	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	2	3	0	0	1	0	0	1	0	0	3	1	0	0	0	0	1	1
TASP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OAS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCN1	1	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	3	2	24.1	0	0	1	0	0	1	0	0	0	0	0	1	2	0	0	2	1	0	0	0	0	0	0	0	1	0	0	2	0	2	1	0	0	2	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	4	0	0	1	16	0	0	0	0	0	1	2
RPLP0	8	2	11	34.1	0	7	25.1	11	7	0	15	3	4	8	0	2	4	8	8	9	1	0	5	6	7	11	0	4	4	1	5	19	1	7	11	2	9	4	9	15	13	10	3	1	9	11	14	232.5	1	2	8	0	14	12	19	4	9	5	5	2	10	2	15	6	8	5	7	12	9	2	5	1	10	3	9	0	0	2	10	4	13	6	7	11	14	13	4	37.2	7	5	13	11	8	2	6	25.1	14	17	29.1	0	1	4	12	5	5	5	11	392.2	5	23.1	11	0	2	19	17
PXN	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	4	0	0	0	0	2	0	0	0	1	0	0	0	0	14	1	0	0	0	0	0	1	0	1	0	2	0	1	0	1	0	1	1	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	1	1	2	0	0	0	0	0	0	0	0	1	0	2	0	0	9	0	0	0	1	1	0	1
SIRT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIF16B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TRMT6	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	6	1	1	0	0	0	0	1
CHGB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEBP1	2	1	1	9	0	0	1	1	0	0	2	0	1	2	1	1	1	0	0	0	1	2	0	3	0	3	0	1	0	1	2	2	1	2	2	0	0	2	2	1	1	0	0	0	0	1	0	50.3	0	0	0	0	5	3	1	1	0	2	0	1	6	0	3	0	3	0	1	4	3	0	2	0	1	1	0	0	0	0	0	4	0	1	1	0	2	0	0	2	2	0	2	2	1	2	0	0	1	0	0	0	0	2	0	0	0	0	1	83.9	3	4	4	0	0	1	3
BRAP	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ERP29	0	0	1	0	0	0	2	0	2	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	2	1	0	2	0	1	0	0	1	1	1	0	2	1	2	0	0	6	0	0	2	0	0	0	1	5	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	2	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	3	1	19	0	2	0	0	1	0	0
FUS	2	1	3	1	0	1	3	0	3	0	2	0	6	0	1	1	1	2	0	7	1	0	1	5	4	1	1	5	1	1	3	0	3	1	1	2	2	2	2	4	1	2	0	3	1	9	6	44.2	0	1	6	0	2	6	2	2	2	0	4	3	7	0	0	1	3	2	3	2	1	2	1	2	2	1	4	0	0	1	2	2	3	3	0	2	4	0	0	0	1	8	2	2	2	3	2	6	2	4	4	0	1	7	1	6	2	2	3	56.4	10	8	3	0	0	1	3
IGBP1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	5	0	0	0	0	3	1	0	0	1	0	1	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	1	0	0	0	1	0	0	0	5	0	2	1	0	0	0	0	2	0	1	0	5	0	1	1	0	0	0	2
FXYD5	4	2	3	1	0	0	3	4	4	0	2	1	2	2	0	1	0	1	5	2	0	0	0	3	1	1	0	0	3	0	7	1	3	0	2	0	5	1	4	2	1	4	3	5	2	0	1	5	1	4	6	0	2	1	4	1	2	0	2	3	7	1	14	0	5	0	3	9	7	3	4	0	6	2	3	0	0	2	3	2	7	4	2	6	2	5	0	3	2	0	3	2	0	3	3	0	0	8	5	0	0	7	14	3	0	9	3	14	2	12	0	0	5	3	5
ZNF302	0	0	0	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
GRAMD1A	2	0	1	3	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	5	0	1	1	2	0	0	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	1	5	0	2	3	0	0	0	0	3	0	1	0	0	0	1	0	3	0	0	0	0	2	0	1	0	0	0	0	0	1	2	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	14	0	2	0	0	1	0	1
FXYD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	126.9	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	108.4	0	2	0	0	1	0	1
CDIP1	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0
KCNH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GANAB	2	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	3	0	9	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0
GMIP	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	2	2	0	0	0	1	0	2	0	2	0	2	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0
RBM41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
BIRC5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
LAG3	1	1	4	0	1	0	5	0	1	0	3	0	0	0	0	3	0	1	0	4	1	0	0	1	2	1	0	0	1	0	2	0	1	0	0	2	2	4	4	3	2	0	1	2	0	2	0	0	0	2	0	0	0	0	0	4	0	1	0	2	3	0	8	3	0	1	2	0	0	0	0	0	9	5	2	0	0	0	0	0	0	3	0	2	0	5	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
MLF2	0	2	2	2	0	2	1	1	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	2	1	3	0	2	0	0	2	0	0	0	0	0	0	1	1	0	17	0	0	1	0	1	0	0	0	0	0	0	1	4	0	2	0	5	1	0	1	1	2	1	0	3	1	0	2	0	0	1	1	0	0	0	0	0	1	1	0	4	2	3	1	1	1	0	4	0	0	4	0	0	0	4	0	1	1	0	26.1	0	1	1	0	3	1	0
OTUB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
DDX24	1	0	0	4	2	0	2	0	3	0	2	0	0	1	0	1	1	3	0	0	1	0	0	2	2	1	0	2	0	0	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	12	0	5	1	0	2	3	1	1	1	0	0	3	0	0	1	6	0	1	2	2	0	1	2	0	0	1	1	4	3	0	5	2	1	1	1	0	0	0	0	1	0	0	0	0	4	1	0	6	2	6	2	0	0	3	1	1	1	0	0	21.1	0	5	1	0	0	5	2
ZBTB25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
DHX32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
RCOR1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	6	1	0	0	0	0	1	1
GPATCH2L	0	0	2	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	0	1	2	0	0	1	1	0	0	0	0	1	0	1	0	0	5	0	0	0	0	0	0	0
LTBP4	1	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	1	0	3	0	5	0	1	3	1	1	0	0	1	0	0	0	0	0	1	0	2	2	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	3
BLVRB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0
SLC9A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
SPTLC1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
PAPOLA	2	1	2	3	0	2	1	2	0	0	4	0	0	2	0	0	0	1	0	2	1	0	0	1	0	6	0	1	1	1	1	4	4	0	4	1	2	3	1	1	3	0	0	2	0	8	1	15	1	0	4	0	0	3	0	5	1	0	1	1	4	0	2	0	2	0	3	3	2	6	1	0	1	2	2	2	0	1	3	0	0	0	2	0	1	2	1	0	2	0	3	1	0	1	0	1	0	0	1	0	0	0	2	3	2	1	4	32.1	3	2	1	0	2	0	2
CCNK	0	0	0	2	0	0	0	1	1	0	2	1	0	1	0	0	0	1	1	2	1	0	2	0	0	0	0	1	2	0	0	0	1	0	1	0	0	3	0	0	1	0	0	3	0	2	1	4	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	6	0	0	1	0	1	0	0
RGS1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
YPEL3	2	1	3	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	3	2	0	0	0	5	0	0	0	1	2	1	0	0	1	0	0	2	0	2	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	2	0	0	0	1	0	5	0	0	0	0	0	0	0
MRPS33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	8	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	10	0	1	0	0	0	1	0
NDUFB2	2	1	2	1	0	0	0	0	1	0	0	0	1	2	2	0	0	0	0	0	0	1	2	0	5	1	0	2	0	0	0	2	0	0	0	0	2	0	1	2	1	0	0	3	0	0	1	9	0	0	3	0	0	2	1	0	0	0	1	1	3	1	1	0	1	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	1	2	1	1	3	0	0	0	0	6	0	0	4	0	0	0	0	3	0	0	0	14	2	2	1	0	1	2	0
NUDC	0	0	1	2	1	0	3	0	1	0	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	3	1	0	0	0	2	1	18	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	2	0	3	1	0	0	1	0	2	0	0	0	0	0	0	1	3	0	0	0	1	0	3	0	0	4	1	1	1	0	0	1	0	1	1	0	0	20	1	5	0	0	1	1	4
MAEA	0	0	1	1	0	1	3	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	1	0	0	1	0	5	0	1	2	0	1	0	0
