gene_name	A1	A2	A3	A4	A5	A6	A8	A9	A10	A12	A13	A14	A17	A19	A20	A23	B1	B2	B3	B4	B5	B6	B7	B9	B10	B12	B13	B14	B16	B17	B19	B21	B22	B23	B24	C1	C2	C3	C4	C5	C6	C7	C9	C11	C12	C15	C16	C17	C18	C19	C20	C21	C24	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	D13	D14	D16	D17	D18	D19	D20	D21	D22	D23	D24	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	E13	E14	E16	E17	E18	E19	E20	E21	E22	E23	E24	F1	F2	F4	F5	F6	F7	F8	F10	F11	F12	F13	F15	F16	F17	F18	F19	F20	F22	F23	F24	G1	G2	G3	G4	G5	G6	G7	G8	G9	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	H1	H2	H3	H5	H6	H7	H9	H10	H11	H12	H13	H14	H15	H16	H17	H18	H19	H20	H21	H22	H23	H24	J2	L11	P6
SMYD5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
DYSF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC142	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KCNMB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP15	1	0	0	0	1	2	0	0	0	0	0	3	5	0	0	1	0	0	5	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1	2	0	0	1	0	1	0	1	4	0	0	0	0	2	1	2	0	1	0	0	1	3	1	0	1	0	0	1	2	5	0	1	0	0	2	0	0	0	2	0	0	1	0	1	0	0	1	2	1	2	2	3	1	2	1	2	6	3	0	0	3	1	1	0	0	3	3	0	4	0	1	1	2	3	1	1	0	0	1	2	2	2	1	0	0	1	3	0	0	0	0	1	4	0	0	0	2	3	2	5	2	0	0	1	1	3	0	0	0	3	8	1	8	8	1	1	3	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0
GNS	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	5	0	2	1	1	0	0	0	0	0	1	2	0	0	0	3	1	3	1	0	1	1	2	0	1	0	4	0	0	0	2	0	0	0	1	0	0	0	1	3	2	0	0	0	0	1	2	0	0	0	2	2	1	2	0	0	0	0	0	0	2	0	3	0	1	1	3	1	0	0	0	2	0	0	0	5	0	3	1	1	5	0	0	0	1	0	0	0	0	0	1	0	1	0	2	0	1	1	1	5	0	0	3	0	0	1	0	0	0	0	1	4	1	1	0	2	0	0	7	2	1	0	0	1	5	1	0	0	1	0	1	1	0	2	1	0	2	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0
CPM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDM2	2	0	3	7	1	1	2	1	0	2	1	4	2	2	0	1	3	2	0	4	3	0	0	0	2	5	0	0	0	1	0	3	3	0	1	3	1	2	2	2	0	4	6	0	1	1	0	3	4	1	0	1	5	18	8	2	6	0	5	1	1	1	3	0	1	3	0	0	2	2	2	1	0	0	0	1	0	2	4	2	2	0	1	5	2	3	0	0	0	0	3	0	2	1	1	7	1	1	2	5	2	1	0	0	8	3	2	2	2	6	1	0	2	0	6	0	0	1	6	2	1	0	3	4	1	5	2	2	1	6	6	2	1	0	2	3	4	2	1	1	5	1	3	2	1	1	3	9	3	2	1	3	0	1	5	2	1	1	0	3	7	2	3	0	0	0	0
KLHL36	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1	0	0	1	0	0	0	1	0	2	0	0	0	0	2	1	1	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	6	0	0	1	0	1	0	0	1	3	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	1	3	1	1	0	0	1	0	1	2	1	0	0	0	1	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	1	0	0	1	4	0	0	2	0	1	0	0	2	0	1	0	0	0	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0
MPHOSPH6	0	1	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	2	0	0	0	1	0	0	0	1	1	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	1	1	0	0	1	0	0	0	1	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	2	0	0	1	2	1	2	0	0	0	1	0	3	0	0	0	2	0	0	1	1	0	0	1	0	0	0	0
KIAA0513	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	1	0	4	0	1	0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	1	0	0	0	1	5	0	0	0	0	0	0
DYNC1LI2	0	0	1	0	0	2	1	0	0	0	0	0	3	1	0	0	1	1	0	1	2	0	0	0	1	0	5	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	3	2	4	0	1	0	1	0	1	0	1	2	0	1	0	1	2	0	0	0	0	0	0	1	0	2	1	1	1	1	1	1	1	0	0	0	0	0	1	0	5	0	2	4	0	0	1	0	1	1	1	2	0	3	2	0	1	0	1	1	0	0	0	0	3	0	2	0	0	0	0	1	0	2	2	0	2	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	3	1	1	0	0	1	0	1	2	0	0	1	2	4	1	0	1	0	0	0	0	0	0
FHOD1	0	0	0	2	0	4	0	0	0	0	0	0	1	1	0	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1	0	0	0	2	0	0	1	1	1	0	0	0	1	2	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	2	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	2	0	1	2	0	1	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CCDC102A	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PCNX2	0	0	0	2	0	1	0	0	0	2	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	3	0	0	0	1	1	0	0	3	1	0	0	0	0	0	1	1	0	2	1	0	1	0	1	1	6	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
URB2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
EGLN1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	5	1	0	0	0	0	0	0	1	0	7	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	1	1	0	0	1	2	0	8	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	2	0	2	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	3	2	0	0	2	1	0	1	2	2	1	0	0	2	0	0	2	4	0	0	0	1	0	2	1	1	1	0	4	1	0	1	4	2	0	5	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
COG2	0	0	0	0	0	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	4	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	3	2	6	0	0	4	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	2	0	0	0	1	0	3	0	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0
ABCB10	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	1	1	1	1	2	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
NTPCR	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TAF5L	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLUL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STX6	0	0	1	2	0	1	1	2	0	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	3	0	9	1	2	0	1	0	0	3	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	0	2	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	2	0	1	3	0	0	3	0	0	0	1	1	0	0	0	0
RNASEL	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DHX9	0	0	0	0	0	1	0	0	0	1	0	10	0	0	0	1	0	3	5	0	1	0	1	0	1	3	3	1	1	1	0	0	0	0	1	0	2	0	2	0	0	5	2	0	0	0	1	0	0	0	0	1	0	5	3	5	1	0	1	4	0	1	1	3	1	0	7	2	0	0	1	1	3	0	0	1	1	2	3	0	2	1	2	1	1	5	0	1	0	0	4	1	1	4	7	0	0	1	1	1	0	3	1	0	6	9	3	1	2	1	2	0	0	0	3	0	1	1	2	0	0	0	1	4	2	1	3	1	1	2	3	0	1	6	3	4	0	1	0	2	0	0	1	3	7	0	0	2	8	1	0	2	2	0	0	0	1	1	0	1	2	0	2	0	0	0	0
CEP350	1	0	0	0	0	0	0	4	0	0	2	1	1	1	0	0	1	1	7	1	2	0	0	1	1	1	9	0	0	3	0	0	0	0	5	3	0	0	0	1	0	0	3	0	1	1	1	1	2	1	0	2	5	2	1	3	2	0	0	3	1	0	1	2	1	0	1	0	0	0	0	1	0	0	0	0	0	4	2	0	0	4	0	5	0	5	1	2	0	0	6	4	2	0	0	0	0	1	0	0	1	1	1	0	1	8	1	0	1	2	1	0	0	0	1	3	0	0	1	0	1	0	0	0	3	2	0	1	1	5	4	3	4	0	5	2	1	0	0	2	0	1	1	3	1	2	0	1	1	0	1	0	2	3	1	0	3	1	0	1	3	0	0	0	0	0	0
NPL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM129A	1	2	0	0	0	1	1	0	0	1	2	9	6	1	0	0	0	1	0	0	0	0	0	0	1	4	3	1	0	2	0	0	1	0	0	1	0	1	0	0	0	1	8	0	1	0	5	4	3	0	0	1	3	1	3	0	0	0	0	0	0	0	0	1	1	4	3	2	1	1	4	2	0	0	2	0	0	7	2	2	5	0	1	4	1	1	1	2	5	0	6	1	5	3	0	6	2	0	1	1	1	0	4	0	5	1	2	1	1	2	2	0	3	0	1	2	0	0	0	0	0	1	5	0	1	3	3	2	0	8	0	1	4	1	0	4	5	0	1	1	1	0	0	5	2	2	4	2	0	3	0	0	1	1	3	0	1	0	0	1	4	0	0	0	0	0	0
PIGC	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	2	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
LAMC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC3H1	1	1	0	2	1	4	0	0	0	0	1	2	0	2	0	1	0	3	0	0	0	0	0	0	7	8	0	0	0	2	0	2	0	0	0	0	2	1	2	1	0	2	2	0	0	0	0	0	0	2	0	3	2	1	1	1	0	0	1	0	0	1	4	4	0	2	7	1	0	0	2	1	0	0	2	0	0	0	4	1	2	2	1	1	1	3	4	0	1	3	2	6	3	1	2	3	0	1	2	1	0	0	2	1	5	2	2	1	1	0	0	0	9	0	3	0	0	0	1	2	1	0	2	1	1	0	3	0	0	0	0	3	2	1	3	3	1	1	1	5	5	0	0	3	5	4	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	2	2	0	0	0	0
GPR55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SP110	2	0	3	6	0	2	1	2	0	0	0	1	4	0	0	0	4	1	4	2	3	0	0	2	1	2	0	0	1	0	2	5	1	0	2	1	0	1	2	0	0	13	3	2	3	1	2	4	3	2	0	3	1	10	12	1	1	0	6	4	1	1	7	7	3	12	2	2	7	0	3	2	1	0	5	1	2	7	2	3	0	5	2	6	0	11	0	1	3	2	13	0	3	2	0	2	0	0	2	12	1	0	2	1	2	1	4	3	0	8	4	0	0	2	11	7	1	0	6	4	0	0	0	0	4	0	2	5	3	2	1	7	0	4	6	2	3	5	0	2	2	1	1	2	2	1	7	1	2	6	3	0	4	1	0	1	1	0	0	1	7	0	0	0	0	0	0
MRPL44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0
DOCK10	1	0	3	2	0	2	0	0	0	3	0	6	4	0	0	0	3	3	2	0	5	0	0	0	8	0	4	2	0	2	1	2	0	0	4	3	1	5	0	1	0	3	1	0	0	1	2	0	4	0	0	0	7	6	1	1	9	0	0	4	5	4	0	6	2	4	0	1	2	1	3	2	0	3	0	2	3	1	5	0	1	2	2	1	1	7	2	5	6	1	6	3	1	0	1	0	0	1	2	2	2	2	1	6	3	1	3	0	2	1	9	2	0	3	0	8	0	1	0	4	5	1	1	1	3	4	6	6	6	0	0	12	3	4	0	0	4	2	1	0	7	3	2	7	11	0	2	0	4	1	5	2	6	2	7	1	4	0	0	3	2	2	1	0	0	0	0
TTLL4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP37	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	1	4	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0
ITM2C	0	0	1	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	1	5	0	0	0	1	0	1	2	1	0	0	0	3	0	0	1	0	0	0	0	2	0	8	4	0	0	0	0	0	2	2	0	4	0	1	0	0	0	0	2	0	1	0	1	1	0	0	4	5	0	0	1	1	2	0	0	0	0	0	2	2	0	0	3	2	0	6	2	1	1	0	1	3	7	0	0	5	0	1	2	1	0	0	2	3	0	0	1	1	3	0	0	0	5	2	0	1	0	0	0	0	2	0	0	0	0	1	2	0	1	1	3	0	0	3	2	0	1	2	1	6	4	3	0	0	2	0	0	1	1	0	0	2	0	0	0	1	1	3	0	1	3	0	1	0	0	0	0
